judul,author,image,amazon_url
The Wild Duck,Henrik Ibsen,https://images-na.ssl-images-amazon.com/images/I/31Qs98BvMDL._SL160_.jpg,http://www.amazon.com/Major-Plays-Volume-Signet-Classics/dp/0451530225%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0451530225
Saint Joan,George Bernard Shaw,https://images-na.ssl-images-amazon.com/images/I/51r%2BUE7I8RL._SL160_.jpg,https://www.amazon.com/Saint-Joan-George-Bernard-Shaw/dp/1557421838?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1557421838
Cannery Row,John Steinbeck,https://images-na.ssl-images-amazon.com/images/I/51IHTNjiuwL._SL160_.jpg,https://www.amazon.com/Cannery-Row-Centennial-John-Steinbeck/dp/014200068X?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=014200068X
Gaudy Night,Dorothy L Sayers,https://images-na.ssl-images-amazon.com/images/I/51SdzeI8WlL._SL160_.jpg,https://www.amazon.com/Gaudy-Night-Wimsey-Mystery-Harriet/dp/0062196537?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0062196537
The Horse Whisperer,Nicholas Evans,http://ecx.images-amazon.com/images/I/41ZEqE0ay0L._SL160_.jpg,http://www.amazon.com/The-Horse-Whisperer-Nicholas-Evans/dp/0345528603%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0345528603
One Hundred and One Poems by Paul Verlaine,Paul Verlaine,http://ecx.images-amazon.com/images/I/51vIJH-WxhL._SL160_.jpg,http://www.amazon.com/One-Hundred-Poems-Paul-Verlaine/dp/0226853454%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0226853454
"Goodbye, Columbus",Philip Roth,https://images-na.ssl-images-amazon.com/images/I/516byGW5jqL._SL160_.jpg,https://www.amazon.com/Goodbye-Columbus-Stories-Vintage-International/dp/0679748261?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679748261
A Streetcar Named Desire,Tennessee Williams,http://ecx.images-amazon.com/images/I/51NWwJwgWPL._SL160_.jpg,http://www.amazon.com/Streetcar-Named-Desire-Directions-Paperbook/dp/0811216020%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0811216020
From Here to Eternity ,James Jones,https://images-na.ssl-images-amazon.com/images/I/41fEDy6dRoL._SL160_.jpg,https://www.amazon.com/Here-Eternity-James-Jones/dp/0385333641?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0385333641
Last Orders,Graham Swift,https://images-na.ssl-images-amazon.com/images/I/519YPyRohzL._SL160_.jpg,https://www.amazon.com/Last-Orders-Graham-Swift/dp/0679766626?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679766626
Selected Poems,Pierre Ronsard,http://ecx.images-amazon.com/images/I/51QnjnhdXcL._SL160_.jpg,http://www.amazon.com/Selected-Penguin-Classics-Pierre-Ronsard/dp/0140424245%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140424245
The Confessions of Nat Turner,William Styron,https://images-na.ssl-images-amazon.com/images/I/61PpL444j-L._SL160_.jpg,http://www.amazon.com/The-Confessions-Turner-William-Styron/dp/B000GBGMFA%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000GBGMFA
Suttree,Cormac McCarthy,https://images-na.ssl-images-amazon.com/images/I/51qCnLi4rLL._SL160_.jpg,https://www.amazon.com/Suttree-Cormac-McCarthy/dp/0679736328?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679736328
Poems of Friedrich Hölderlin,Friedrich Holderlin,http://ecx.images-amazon.com/images/I/51bstfTRAdL._SL160_.jpg,http://www.amazon.com/Selected-Poems-Friedrich-H%C3%B6lderlin/dp/1890650358%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1890650358
"Twelfth Night: Or, What You Will",William Shakespeare,http://ecx.images-amazon.com/images/I/515HrFqBcgL._SL160_.jpg,http://www.amazon.com/Twelfth-Night-Folger-Shakespeare-Library/dp/0743482778%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0743482778
The Emigrants,Winfried Georg Sebald,http://ecx.images-amazon.com/images/I/5138P3BD3ZL._SL160_.jpg,http://www.amazon.com/emigrants-Winfried-Georg-Sebald/dp/2742720286%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D2742720286
Les Filles du feu,Gerard de Nerval,https://images-na.ssl-images-amazon.com/images/I/41AOFB4CMbL._SL160_.jpg,https://www.amazon.com/Filles-Chimeres-Autres-Classiques-English/dp/2253096326?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=2253096326
Going After Cacciato,Tim O'Brien,https://images-na.ssl-images-amazon.com/images/I/51PnciTgJjL._SL160_.jpg,https://www.amazon.com/Going-After-Cacciato-Tim-OBrien/dp/0767904427?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0767904427
Preparation for the Next Life,Atticus Lish,https://images-na.ssl-images-amazon.com/images/I/51EdeOd7CzL._SL160_.jpg,https://www.amazon.com/Preparation-Next-Life-Atticus-Lish/dp/0991360826%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0991360826
The Great Fire,Shirley Hazzard,https://images-na.ssl-images-amazon.com/images/I/5130kcaVJpL._SL160_.jpg,https://www.amazon.com/Great-Fire-Picador-Modern-Classics/dp/1250239427?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1250239427
Parzival,Wolfram Eschenbach,http://ecx.images-amazon.com/images/I/51LSfh6qzsL._SL160_.jpg,http://www.amazon.com/Parzival-Penguin-Classics-Wolfram-Eschenbach/dp/0140443614%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140443614
Daphnis and Chloe,Longus,http://ecx.images-amazon.com/images/I/41OvBk8J9dL._SL160_.jpg,http://www.amazon.com/Daphnis-Chloe-Oxford-Worlds-Classics/dp/0199554951%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0199554951
Poems,Paul Celan,https://images-na.ssl-images-amazon.com/images/I/41RFmLj3DrL._SL160_.jpg,https://www.amazon.com/Selected-Poems-Prose-Paul-Celan/dp/0393322246?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0393322246
Njal's Saga,Iceland,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
Poems of Eugenio Montale,Eugenio Montale,http://ecx.images-amazon.com/images/I/51Y1fOcW9DL._SL160_.jpg,http://www.amazon.com/The-Collected-Poems-Eugenio-Montale/dp/0393080633%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0393080633
Bostan,Saadi,http://ecx.images-amazon.com/images/I/51riNz0OvmL._SL160_.jpg,http://www.amazon.com/Eugene-Onegin-Wordsworth-Classics-Literature/dp/1840221364%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1840221364
Masnavi,Jalal al-Din Muhammad Rumi,https://images-na.ssl-images-amazon.com/images/I/51GOHnni9tL._SL160_.jpg,https://www.amazon.com/Masnavi-Book-Oxford-Worlds-Classics/dp/0199552312?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0199552312
Children of Gebelawi,Naguib Mahfouz,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
The Nibelungenlied,Anonymous,http://ecx.images-amazon.com/images/I/5126b3Jk7LL._SL160_.jpg,http://www.amazon.com/The-Nibelungenlied-Translation-Penguin-Classics/dp/0140441379%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140441379
The Sound of the Mountain,Yasunari Kawabata,https://images-na.ssl-images-amazon.com/images/I/51v%2ByZgSrcL._SL160_.jpg,https://www.amazon.com/Sound-Mountain-Yasunari-Kawabata/dp/0679762647?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679762647
The Complete Writings of Alfred de Musset,Alfred de Musset,https://images-na.ssl-images-amazon.com/images/I/41JEVxB9t2L._SL160_.jpg,https://www.amazon.com/Complete-Writings-Alfred-Musset-IV/dp/1443718602?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1443718602
A High Wind in Jamaica,Richard Hughes,http://ecx.images-amazon.com/images/I/51HZ6h58W5L._SL160_.jpg,http://www.amazon.com/High-Jamaica-Review-Books-Classics/dp/0940322153%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0940322153
The Van,Roddy Doyle,http://ecx.images-amazon.com/images/I/41yx-lXN8tL._SL160_.jpg,http://www.amazon.com/The-Van-Roddy-Doyle/dp/0140171916%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140171916
The Black Prince,Iris Murdoch,http://ecx.images-amazon.com/images/I/51c3amXqqDL._SL160_.jpg,http://www.amazon.com/The-Black-Prince-Penguin-Classics/dp/0142180114%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0142180114
Pigs in Heaven,Barbara Kingsolver,https://images-na.ssl-images-amazon.com/images/I/51-Ij5JkH%2BL._SL160_.jpg,https://www.amazon.com/Pigs-Heaven-Novel-Barbara-Kingsolver/dp/0062277766?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0062277766
The Collected Poems of William Carlos Williams: 1909-1939,William Carlos Williams,http://ecx.images-amazon.com/images/I/51d3ePEFeSL._SL160_.jpg,http://www.amazon.com/Collected-Poems-William-Carlos-Williams/dp/0811210634%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0811210634
Days Without End,Sebastian Barry,https://images-na.ssl-images-amazon.com/images/I/51RRkBtrUfL._SL160_.jpg,https://www.amazon.com/Days-Without-End-Sebastian-Barry/dp/014311140X?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=014311140X
"The Figaro Trilogy: The Barber of Seville, The Marriage of Figaro, The Guilty Mother",Pierre-Augustin Caron de Beaumarchais,http://ecx.images-amazon.com/images/I/41%2BKPcoM6FL._SL160_.jpg,http://www.amazon.com/The-Figaro-Trilogy-Marriage-Classics/dp/0199539979%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0199539979
The Girl with the Dragon Tattoo,Stieg Larsson,http://ecx.images-amazon.com/images/I/51MIsuktHAL._SL160_.jpg,http://www.amazon.com/The-Girl-Dragon-Tattoo-Millennium/dp/0307949486%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307949486
She Stoops to Conquer,Oliver Goldsmith,http://ecx.images-amazon.com/images/I/41t6R5hGEfL._SL160_.jpg,http://www.amazon.com/She-Stoops-Conquer-Mistakes-Comedy/dp/1535105674%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1535105674
Stories of Washington Irving,Washington Irving,http://ecx.images-amazon.com/images/I/51v4QiMDqEL._SL160_.jpg,http://www.amazon.com/Winkle-Other-Stories-Longman-Classics/dp/0582030463%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0582030463
Eye Of The Needle,Ken Follett,https://images-na.ssl-images-amazon.com/images/I/51NThunuP%2BL._SL160_.jpg,http://www.amazon.com/Eye-Needle-Ken-Follett/dp/0062020897%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0062020897
The Stories of Raymond Carver,Raymond Carver,http://ecx.images-amazon.com/images/I/51kx4LrWbEL._SL160_.jpg,http://www.amazon.com/Raymond-Carver-Collected-Stories-Library/dp/1598530461%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1598530461
"Germany, a Winter Tale",Heinrich Heine,http://ecx.images-amazon.com/images/I/51MHcrvq4HL._SL160_.jpg,http://www.amazon.com/Germany-Winter-Tale-Bilingual-Wintermaerchen/dp/1595690719%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1595690719
Les Tragiques,Agrippa d'Aubigné,http://ecx.images-amazon.com/images/I/41to8g9iwqL._SL160_.jpg,https://www.amazon.com/Tragiques-Litt%C3%A9rature-civilisation-French/dp/2080701908?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=2080701908
Les Destinées,Alfred de Vigny,http://ecx.images-amazon.com/images/I/41sNrXhUGwL._SL160_.jpg,http://www.amazon.com/Poemes-Antiques-Modernes-Les-Destinees/dp/0785927735%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0785927735
Betrayed by Rita Hayworth,Manuel Puig,http://ecx.images-amazon.com/images/I/41A7ylKr7rL._SL160_.jpg,http://www.amazon.com/Betrayed-Hayworth-Latin-American-Literature/dp/1564785300%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1564785300
Poet in New York,Federico García Lorca,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
Ubu Roi,Alfred Jarry,http://ecx.images-amazon.com/images/I/51fqHsb%2BZZL._SL160_.jpg,http://www.amazon.com/The-Ubu-Plays-Cuckolded-Enchained/dp/0802150101%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0802150101
Sir Gawain and the Green Knight,Simon Armitage,https://images-na.ssl-images-amazon.com/images/I/519aI3zBdvL._SL160_.jpg,https://www.amazon.com/Gawain-Green-Knight-Verse-Translation/dp/0393334155?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0393334155
The Collected Works of Paul Valéry,Paul Valéry,http://ecx.images-amazon.com/images/I/51V15CGRP5L._SL160_.jpg,http://www.amazon.com/Collected-Works-Paul-Valery-Volume/dp/0691098441%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0691098441
Daisy Miller,Henry James,http://ecx.images-amazon.com/images/I/51g6RLI60cL._SL160_.jpg,http://www.amazon.com/Daisy-Miller-Dover-Thrift-Editions/dp/0486287734%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0486287734
The Return of the Native,Thomas Hardy,https://images-na.ssl-images-amazon.com/images/I/51g4zkUCKUL._SL160_.jpg,http://www.amazon.com/Return-Native-Everymans-Library-Cloth/dp/0679417303%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0679417303
The Hamlet,William Faulkner,https://images-na.ssl-images-amazon.com/images/I/51pe9RoxPvL._SL160_.jpg,http://www.amazon.com/Snopes-A-Trilogy-Modern-Library/dp/0679600922%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0679600922
Lunch Poems,Frank O'Hara,https://images-na.ssl-images-amazon.com/images/I/51zGzpZdYCL._SL160_.jpg,http://www.amazon.com/Lunch-Poems-Anniversary-Edition-Lights/dp/0872866173%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0872866173
Conversation in the Cathedral,Mario Vargas Llosa,http://ecx.images-amazon.com/images/I/51Bspuzb1XL._SL160_.jpg,http://www.amazon.com/Conversacion-catedral-Conversation-Cathedral-Narrativa/dp/8466319158%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D8466319158
The Complete Poetry of César Vallejo,César Vallejo,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
Carmen,Prosper Mérimée,http://ecx.images-amazon.com/images/I/51s9-0VuBsL._SL160_.jpg,http://www.amazon.com/Carmen-Stories-Oxford-Worlds-Classics/dp/0199540446%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0199540446
Sabbath's Theater,Philip Roth,https://images-na.ssl-images-amazon.com/images/I/51DyPhw7%2BoL._SL160_.jpg,https://www.amazon.com/Sabbaths-Theater-Philip-Roth/dp/0679772596?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679772596
The Poems of Percy Bysshe Shelley ,Percy Bysshe Shelley,http://ecx.images-amazon.com/images/I/51bj%2B04HJVL._SL160_.jpg,http://www.amazon.com/Complete-Bysshe-Shelley-Modern-Library/dp/0679601112%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0679601112
Homegoing,Yaa Gyasi,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,https://www.amazon.com/Homegoing-novel-Yaa-Gyasi/dp/1101947136%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1101947136
The Wanderer,Henri Alain-Fournier,https://images-na.ssl-images-amazon.com/images/I/51tnxJuCFAL._SL160_.jpg,http://www.amazon.com/The-Wanderer-Alain-Fournier/dp/B000T6DJI0%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000T6DJI0
Trainspotting,Irvine Welsh,http://ecx.images-amazon.com/images/I/51YwLcq45mL._SL160_.jpg,http://www.amazon.com/Trainspotting-Irvine-Welsh/dp/0393314804%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0393314804
"Hateship, Friendship, Courtship, Loveship, Marriage",Alice Munro,http://ecx.images-amazon.com/images/I/51U-u8g0CTL._SL160_.jpg,http://www.amazon.com/Hateship-Friendship-Courtship-Loveship-Marriage/dp/0375727434%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0375727434
Marivaux: Three Plays,Pierre Carlet de Chamblain de Marivaux,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
The Beauty Of The Husband,Anne Carson,https://images-na.ssl-images-amazon.com/images/I/51MHaGUU39L._SL160_.jpg,https://www.amazon.com/Beauty-Husband-Fictional-Essay-Tangos/dp/0375707573?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0375707573
La légende des siècles,Victor Hugo,http://ecx.images-amazon.com/images/I/51jP%2Bbihz7L._SL160_.jpg,http://www.amazon.com/L%C3%A9gende-Si%C3%A8cles-Verse-French-Edition/dp/1141252775%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1141252775
Zazie in the Metro,Raymond Queneau,https://images-na.ssl-images-amazon.com/images/I/51qlBAXQ4WL._SL160_.jpg,https://www.amazon.com/Zazie-Penguin-Classics-Raymond-Queneau/dp/0142180041?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0142180041
Sandman,Neil Gaiman,https://images-na.ssl-images-amazon.com/images/I/41k94HhLa%2BL._SL160_.jpg,https://www.amazon.com/Sandman-Vol-Preludes-Nocturnes-Anniversary/dp/1401284779?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1401284779
The Children of Men,P. D. James,https://images-na.ssl-images-amazon.com/images/I/51yX-YQSiaL._SL160_.jpg,https://www.amazon.com/Children-Men-P-D-James/dp/0307275434?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0307275434
Kane and Abel,Jeffrey Archer,https://images-na.ssl-images-amazon.com/images/I/51Io01xRjsL._SL160_.jpg,https://www.amazon.com/Kane-Abel-Jeffrey-Archer/dp/0312942729?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0312942729
The Last Books of Hector Viel Temperley,Hector Viel Temperley ,http://ecx.images-amazon.com/images/I/41ZtHIQyGEL._SL160_.jpg,http://www.amazon.com/Last-Books-Hector-Viel-Temperley/dp/0984331247%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0984331247
Poems of Pablo Neruda,Pablo Neruda,http://ecx.images-amazon.com/images/I/51eVQ39yvzL._SL160_.jpg,http://www.amazon.com/Love-Poems-New-Directions-Paperbook/dp/0811217299%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0811217299
Los lanzallamas,Roberto Arlt,http://ecx.images-amazon.com/images/I/31ms0nUuLXL._SL160_.jpg,http://www.amazon.com/Los-lanzallamas-Roberto-Arlt/dp/9872123845%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D9872123845
